user_id;gender;age;zipcode;occupation
5506;1;18;60610;sales/2arketing
5507;2;45;44325;executive/2anagerial
5508;2;25;94519;writer
5509;2;25;11215;other or not speci1ied
5510;2;18;191004;college/grad student
5511;2;45;92407;acade2ic/educator
5512;1;25;1701;technician/engineer
5513;2;35;91768;acade2ic/educator
5514;1;1;76501;K-12 student
5515;2;18;16101;college/grad student
5516;1;50;98257;sel1-e2ployed
5517;2;56;80210;other or not speci1ied
5518;2;50;78666;technician/engineer
5519;2;35;33167;scientist
5520;2;45;18901;acade2ic/educator
5521;1;25;2118;doctor/health care
5522;2;25;2460;sales/2arketing
5523;2;35;60187;other or not speci1ied
5524;1;1;26505;K-12 student
5525;1;1;55311;K-12 student
5526;1;35;27514;artist
5527;2;25;70803;acade2ic/educator
5528;2;50;45840;acade2ic/educator
5529;2;18;5273;doctor/health care
5530;1;18;63141;college/grad student
5531;2;50;9056;technician/engineer
5532;2;25;27408;technician/engineer
5533;1;50;10025;artist
5534;2;45;30102;sel1-e2ployed
5535;2;25;94538;scientist
5536;2;25;67204;sel1-e2ployed
5537;1;56;10543;acade2ic/educator
5538;2;45;55102;progra22er
5539;1;25;91403;writer
5540;2;35;19149;acade2ic/educator
5541;2;56;93924;executive/2anagerial
5542;2;45;11576;executive/2anagerial
5543;2;25;97401;technician/engineer
5544;2;25;8876;scientist
5545;1;35;98072;sel1-e2ployed
5546;2;18;26301;sales/2arketing
5547;1;18;10025;college/grad student
5548;1;18;2138;college/grad student
5549;1;50;76034;ho2e2aker
5550;2;35;48187;scientist
5551;1;35;98103;writer
5552;2;50;23233;executive/2anagerial
5553;2;35;29425;clerical/ad2in
5554;2;25;92116;acade2ic/educator
5555;2;1;37830;K-12 student
5556;2;45;92103;doctor/health care
5557;2;35;33701;sales/2arketing
5558;2;1;2446;K-12 student
5559;2;50;77706;acade2ic/educator
5560;1;35;98036;technician/engineer
5561;1;25;74075;clerical/ad2in
5562;1;35;54650;acade2ic/educator
5563;1;25;11753;executive/2anagerial
5564;2;45;2446;writer
5565;2;18;2114;technician/engineer
5566;2;35;20901;executive/2anagerial
5567;2;50;78704;clerical/ad2in
5568;2;18;49841;college/grad student
5569;1;18;7666;acade2ic/educator
5570;2;25;7666;acade2ic/educator
5571;1;25;7307;ho2e2aker
5572;1;25;63119;college/grad student
5573;1;35;14619;acade2ic/educator
5574;2;25;20878;other or not speci1ied
5575;2;35;19808;executive/2anagerial
5576;2;25;55369;college/grad student
5577;2;50;12970;acade2ic/educator
5578;1;18;2109;acade2ic/educator
5579;1;35;7039;executive/2anagerial
5580;2;45;1581;executive/2anagerial
5581;2;25;10016;other or not speci1ied
5582;2;45;50011;acade2ic/educator
5583;2;56;37830;scientist
5584;1;50;10016;other or not speci1ied
5585;2;25;10016;college/grad student
5586;2;35;94107;writer
5587;2;25;22041;technician/engineer
5588;1;25;60640;writer
5589;1;25;4101;other or not speci1ied
5590;1;45;94117;progra22er
5591;2;18;10009;other or not speci1ied
5592;2;25;53706;acade2ic/educator
5593;2;50;90210;sel1-e2ployed
5594;1;45;55419;other or not speci1ied
5595;2;25;90027;writer
5596;2;35;22201;progra22er
5597;1;18;95008;college/grad student
5598;2;18;27607;college/grad student
5599;2;35;90020;executive/2anagerial
5600;1;45;12833-2000;other or not speci1ied
5601;2;35;98225;acade2ic/educator
5602;2;35;97212;other or not speci1ied
5603;2;50;2461;executive/2anagerial
5604;2;35;63117;scientist
5605;1;18;95008;artist
5606;1;25;21046;sales/2arketing
5607;2;18;11209;college/grad student
5608;2;18;78722;clerical/ad2in
5609;1;50;30602;acade2ic/educator
5610;1;25;54880;acade2ic/educator
5611;1;35;4015;executive/2anagerial
5612;1;25;2148;acade2ic/educator
5613;1;35;98622;other or not speci1ied
5614;2;25;12833;other or not speci1ied
5615;2;35;7028;executive/2anagerial
5616;2;45;8840;acade2ic/educator
5617;2;25;48336;sales/2arketing
5618;1;18;92612;college/grad student
5619;1;18;22310;college/grad student
5620;2;35;55330;sales/2arketing
5621;2;25;2135;executive/2anagerial
5622;2;35;1775;scientist
5623;2;25;84109;lawyer
5624;2;25;19380;executive/2anagerial
5625;2;25;1760;acade2ic/educator
5626;2;56;32043;sel1-e2ployed
5627;2;25;7040;other or not speci1ied
5628;2;18;90024;college/grad student
5629;2;25;2465;sales/2arketing
5630;2;35;6854;technician/engineer
5631;2;35;1944;progra22er
5632;1;18;78628;college/grad student
5633;2;50;98262;acade2ic/educator
5634;2;25;55406;sales/2arketing
5635;1;35;6854;ho2e2aker
5636;2;25;98102;executive/2anagerial
5637;2;1;11102;K-12 student
5638;2;18;32601;acade2ic/educator
5639;1;18;62025;college/grad student
5640;2;35;78765;technician/engineer
5641;1;25;48473;technician/engineer
5642;2;1;73013;K-12 student
5643;1;35;84108;acade2ic/educator
5644;1;18;92833;college/grad student
5645;2;25;87123;artist
5646;2;18;96744;college/grad student
5647;2;18;62522;acade2ic/educator
5648;2;25;48473;technician/engineer
5649;1;18;90025;college/grad student
5650;1;35;91104;progra22er
5651;1;25;74105;doctor/health care
5652;2;18;47901;other or not speci1ied
5653;2;50;74105;acade2ic/educator
5654;2;25;95616;college/grad student
5655;1;25;77054;doctor/health care
5656;2;25;3755;scientist
5657;2;50;92026;sales/2arketing
5658;2;56;32043;other or not speci1ied
5659;2;25;20874;other or not speci1ied
5660;2;25;78722;artist
5661;1;25;3255;scientist
5662;2;1;7960;K-12 student
5663;1;35;75093;writer
5664;2;18;48363;college/grad student
5665;2;18;10461-1301;college/grad student
5666;2;18;11209;sel1-e2ployed
5667;2;35;10009;executive/2anagerial
5668;1;25;41030;clerical/ad2in
5669;2;56;90024;acade2ic/educator
5670;2;18;48109;college/grad student
5671;2;25;2146;acade2ic/educator
5672;1;25;43212;college/grad student
5673;1;35;55417;acade2ic/educator
5674;2;35;94306;executive/2anagerial
5675;2;35;30030;sales/2arketing
5676;2;25;78746;writer
5677;2;25;13210;acade2ic/educator
5678;2;35;98103;technician/engineer
5679;2;35;33020;artist
5680;2;50;94117;writer
5681;1;25;92122;executive/2anagerial
5682;2;18;23455-4959;other or not speci1ied
5683;1;18;94538;ho2e2aker
5684;2;18;94110;sel1-e2ployed
5685;2;25;94117;technician/engineer
5686;2;56;60610;sel1-e2ployed
5687;1;1;55403;other or not speci1ied
5688;1;18;78666;college/grad student
5689;2;25;84119;other or not speci1ied
5690;2;18;78666;college/grad student
5691;2;35;66013;sales/2arketing
5692;1;25;29615;executive/2anagerial
5693;1;25;90034;college/grad student
5694;1;25;90640;progra22er
5695;1;35;21221;clerical/ad2in
5696;1;25;97367;sales/2arketing
5697;2;25;95826;other or not speci1ied
5698;2;35;55418;sales/2arketing
5699;2;35;94706;scientist
5700;1;18;55426;sales/2arketing
5701;2;25;55311;executive/2anagerial
5702;2;18;90034;other or not speci1ied
5703;2;56;14068;acade2ic/educator
5704;1;18;90024;college/grad student
5705;1;18;90024;college/grad student
5706;2;18;8550;technician/engineer
5707;2;25;1060;progra22er
5708;2;35;90034;acade2ic/educator
5709;2;18;90024;college/grad student
5710;2;25;90034;scientist
5711;2;25;47714;executive/2anagerial
5712;2;35;90024;acade2ic/educator
5713;1;50;91362;executive/2anagerial
5714;2;35;96753;artist
5715;2;18;90024;college/grad student
5716;2;1;3756;K-12 student
5717;2;25;3766;other or not speci1ied
5718;1;35;38018;sales/2arketing
5719;2;56;21773;executive/2anagerial
5720;2;25;60610;other or not speci1ied
5721;2;45;90046;lawyer
5722;2;25;48103;writer
5723;2;18;55057;progra22er
5724;2;25;94102;scientist
5725;2;18;10018;artist
5726;2;25;77845;acade2ic/educator
5727;2;25;92843;college/grad student
5728;1;35;9824;writer
5729;2;18;99016;K-12 student
5730;2;18;94111;other or not speci1ied
5731;1;25;10022;lawyer
5732;1;25;2111;lawyer
5733;2;25;48109;college/grad student
5734;1;25;10022;sales/2arketing
5735;2;25;19342;doctor/health care
5736;2;25;8904;acade2ic/educator
5737;2;45;93555;scientist
5738;2;25;55406;progra22er
5739;2;25;90212;executive/2anagerial
5740;2;25;60613;acade2ic/educator
5741;2;50;60622;retired
5742;1;25;20850;progra22er
5743;1;35;55442;other or not speci1ied
5744;1;25;66044;college/grad student
5745;1;18;90024;college/grad student
5746;2;18;94061;scientist
5747;2;25;3755;other or not speci1ied
5748;2;25;92155;other or not speci1ied
5749;2;25;94117;artist
5750;2;18;4101;acade2ic/educator
5751;1;1;14167;other or not speci1ied
5752;1;56;14850;other or not speci1ied
5753;2;18;78758;technician/engineer
5754;1;18;60640;acade2ic/educator
5755;1;35;78744;artist
5756;1;1;98110;K-12 student
5757;2;1;5667;K-12 student
5758;1;50;29642;acade2ic/educator
5759;1;25;8904;acade2ic/educator
5760;2;18;10549;progra22er
5761;2;25;90048;writer
5762;1;35;55125;doctor/health care
5763;1;25;8904;acade2ic/educator
5764;1;50;77098;progra22er
5765;2;25;44515;lawyer
5766;2;56;96744;sales/2arketing
5767;2;25;75287;artist
5768;1;1;20852;executive/2anagerial
5769;2;45;5602;sales/2arketing
5770;2;25;80231;other or not speci1ied
5771;2;25;95616;executive/2anagerial
5772;2;35;16365;executive/2anagerial
5773;2;25;89123;doctor/health care
5774;2;18;94118;college/grad student
5775;2;25;10024;lawyer
5776;2;18;97205;progra22er
5777;2;1;5667;other or not speci1ied
5778;2;35;85257;progra22er
5779;2;25;10011;custo2er service
5780;2;18;92886;technician/engineer
5781;2;25;11106;artist
5782;1;35;55459;other or not speci1ied
5783;1;45;92106;acade2ic/educator
5784;2;18;56137;K-12 student
5785;1;25;60607;executive/2anagerial
5786;2;25;53211;doctor/health care
5787;2;25;90802;writer
5788;2;25;92646;other or not speci1ied
5789;2;25;91107;technician/engineer
5790;1;35;55303;other or not speci1ied
5791;2;18;44074;college/grad student
5792;2;25;43201;technician/engineer
5793;2;25;91602;artist
5794;2;35;53703;technician/engineer
5795;2;25;92688;acade2ic/educator
5796;1;25;10003;executive/2anagerial
5797;2;25;78757;executive/2anagerial
5798;2;35;80027;other or not speci1ied
5799;2;25;80916;custo2er service
5800;2;35;90804;trades2an/cra1ts2an
5801;2;25;4103;sel1-e2ployed
5802;1;25;98105;other or not speci1ied
5803;2;1;1597;K-12 student
5804;1;35;94306;executive/2anagerial
5805;1;25;90802;other or not speci1ied
5806;1;50;8826;acade2ic/educator
5807;2;35;1940;executive/2anagerial
5808;1;25;37206;executive/2anagerial
5809;2;25;37206;executive/2anagerial
5810;2;50;95070;sel1-e2ployed
5811;2;18;60202;college/grad student
5812;1;25;92120;executive/2anagerial
5813;2;25;94117;executive/2anagerial
5814;2;25;91403;other or not speci1ied
5815;2;25;90048;writer
5816;2;25;70119;other or not speci1ied
5817;2;25;33028;technician/engineer
5818;2;25;92821;college/grad student
5819;2;50;70808;doctor/health care
5820;2;45;43615;other or not speci1ied
5821;2;25;2139;scientist
5822;1;35;78212;college/grad student
5823;2;25;2144;progra22er
5824;2;18;18052;progra22er
5825;1;25;43201;college/grad student
5826;2;18;60201;college/grad student
5827;2;25;55118;artist
5828;2;25;90048;technician/engineer
5829;1;25;78223;college/grad student
5830;1;18;78209;college/grad student
5831;2;25;92120;acade2ic/educator
5832;1;25;78240;other or not speci1ied
5833;1;35;78253;other or not speci1ied
5834;2;56;92106;sel1-e2ployed
5835;1;35;55406;other or not speci1ied
5836;2;25;91604;other or not speci1ied
5837;2;25;60607;executive/2anagerial
5838;1;45;2038;executive/2anagerial
5839;2;25;27106;acade2ic/educator
5840;1;1;44260;other or not speci1ied
5841;1;35;10024;executive/2anagerial
5842;2;25;43201;college/grad student
5843;2;35;83301;acade2ic/educator
5844;1;1;2131;K-12 student
5845;1;25;79411;clerical/ad2in
5846;2;45;78204;sel1-e2ployed
5847;1;18;2464;college/grad student
5848;2;50;20009;writer
5849;2;35;97124;technician/engineer
5850;1;25;78230;executive/2anagerial
5851;1;18;55410;writer
5852;1;25;94044;acade2ic/educator
5853;2;50;13903;une2ployed
5854;2;45;33135;executive/2anagerial
5855;2;50;19462;executive/2anagerial
5856;1;25;78232;executive/2anagerial
5857;1;45;43229;artist
5858;2;25;1002;college/grad student
5859;2;25;89117;executive/2anagerial
5860;1;25;91428;college/grad student
5861;1;50;98499;acade2ic/educator
5862;1;25;76120;ho2e2aker
5863;1;25;89511;sales/2arketing
5864;1;50;28043;acade2ic/educator
5865;2;25;95926;technician/engineer
5866;1;25;6114;doctor/health care
5867;1;45;91306;clerical/ad2in
5868;2;35;85331;sales/2arketing
5869;1;25;19103;executive/2anagerial
5870;2;25;98109;sales/2arketing
5871;1;25;1002;college/grad student
5872;2;25;61265;technician/engineer
5873;2;18;10021;progra22er
5874;2;25;1002;college/grad student
5875;2;25;19103;college/grad student
5876;2;50;30066;executive/2anagerial
5877;2;18;2138;progra22er
5878;1;25;60640;other or not speci1ied
5879;2;35;2135;executive/2anagerial
5880;2;25;8904;acade2ic/educator
5881;2;35;30303;technician/engineer
5882;2;35;60510;executive/2anagerial
5883;1;18;2138;other or not speci1ied
5884;2;18;20057;college/grad student
5885;2;25;96930;acade2ic/educator
5886;2;25;2139;writer
5887;1;35;61821;writer
5888;2;25;64114;writer
5889;2;50;6033;writer
5890;2;35;77008;writer
5891;2;18;55404;college/grad student
5892;2;45;10920;artist
5893;2;25;2139;executive/2anagerial
5894;2;35;70748;other or not speci1ied
5895;2;25;43026;acade2ic/educator
5896;2;25;60657;other or not speci1ied
5897;2;25;2152;writer
5898;1;18;2143;other or not speci1ied
5899;2;35;30024;technician/engineer
5900;2;25;60628;executive/2anagerial
5901;1;35;92075;executive/2anagerial
5902;2;50;77079;sel1-e2ployed
5903;2;25;6851;lawyer
5904;1;45;954025;progra22er
5905;1;35;78006;writer
5906;1;18;19803;college/grad student
5907;2;25;11217;artist
5908;2;25;19711;college/grad student
5909;2;18;91330;writer
5910;1;45;10033;writer
5911;1;25;80301;technician/engineer
5912;2;25;77064;acade2ic/educator
5913;1;18;47901;other or not speci1ied
5914;2;35;91344;artist
5915;2;18;58102;college/grad student
5916;2;50;48230;writer
5917;1;50;94550;acade2ic/educator
5918;2;25;55105;progra22er
5919;2;18;47933;other or not speci1ied
5920;1;25;5401;acade2ic/educator
5921;2;25;15146;doctor/health care
5922;2;56;94561;clerical/ad2in
5923;2;25;5401;executive/2anagerial
5924;2;35;55417;other or not speci1ied
5925;1;25;90035-4444;other or not speci1ied
5926;1;50;65712;executive/2anagerial
5927;2;35;10003;sales/2arketing
5928;2;45;14760;acade2ic/educator
5929;1;35;33607;other or not speci1ied
5930;1;35;78681;technician/engineer
5931;1;18;94111;executive/2anagerial
5932;2;18;90038;sales/2arketing
5933;2;25;98227;artist
5934;2;25;77075;sales/2arketing
5935;2;18;35115;other or not speci1ied
5936;2;18;37130;college/grad student
5937;2;25;60622;progra22er
5938;2;25;35401;acade2ic/educator
5939;1;45;77040;scientist
5940;2;50;3062;progra22er
5941;1;25;60640;other or not speci1ied
5942;2;45;1867;acade2ic/educator
5943;1;45;19806;acade2ic/educator
5944;1;18;27606;K-12 student
5945;1;35;35229;artist
5946;1;56;55406;acade2ic/educator
5947;1;45;97215;sel1-e2ployed
5948;2;56;12124;retired
5949;2;18;47901;technician/engineer
5950;2;25;19713;college/grad student
5951;2;18;77005;college/grad student
5952;1;45;78231;acade2ic/educator
5953;2;1;21030;K-12 student
5954;2;45;70802;lawyer
5955;1;25;34952;executive/2anagerial
5956;1;18;2142;college/grad student
5957;2;18;2038;writer
5958;2;45;94301;sales/2arketing
5959;1;18;14850;college/grad student
5960;1;45;70460;other or not speci1ied
5961;1;45;78757;other or not speci1ied
5962;2;35;80221;executive/2anagerial
5963;2;25;2140;scientist
5964;2;18;97202;custo2er service
5965;2;25;77449;technician/engineer
5966;1;35;10021;ho2e2aker
5967;2;50;73069-5429;sel1-e2ployed
5968;2;56;98103;executive/2anagerial
5969;2;45;77706;retired
5970;2;35;55438;lawyer
5971;2;35;49504;executive/2anagerial
5972;1;25;55428;writer
5973;2;1;54701;K-12 student
5974;1;25;32303;acade2ic/educator
5975;2;25;55104;sales/2arketing
5976;1;25;26542;acade2ic/educator
5977;2;35;90012;acade2ic/educator
5978;2;35;49307;acade2ic/educator
5979;2;25;43214;acade2ic/educator
5980;2;56;42503;acade2ic/educator
5981;2;35;1776;executive/2anagerial
5982;2;35;56082;acade2ic/educator
5983;2;25;29208;clerical/ad2in
5984;2;25;60657;acade2ic/educator
5985;1;18;78705-5221;college/grad student
5986;1;56;1060;acade2ic/educator
5987;2;25;10003;sel1-e2ployed
5988;2;25;94022;scientist
5989;1;1;74114;K-12 student
5990;1;25;90046;writer
5991;1;35;94025;writer
5992;1;18;21046;college/grad student
5993;1;50;50010;writer
5994;2;35;32501;acade2ic/educator
5995;1;35;14618;acade2ic/educator
5996;1;25;87114;other or not speci1ied
5997;1;25;10016;executive/2anagerial
5998;2;18;61820;college/grad student
5999;1;25;55455;acade2ic/educator
6000;2;45;30075;technician/engineer
6001;1;25;94117;executive/2anagerial
6002;2;50;43231;other or not speci1ied
6003;1;45;78722;technician/engineer
6004;1;25;28401;scientist
6005;1;25;28401;custo2er service
6006;1;1;1036;other or not speci1ied
6007;2;35;80537;technician/engineer
6008;2;18;78705;college/grad student
6009;1;25;60540;progra22er
6010;2;35;79606;other or not speci1ied
6011;2;35;80538;scientist
6012;2;35;2871;scientist
6013;1;25;32301;writer
6014;2;45;80634;acade2ic/educator
6015;1;25;80013;ho2e2aker
6016;2;45;37209;acade2ic/educator
6017;1;35;21117;executive/2anagerial
6018;2;35;48906;acade2ic/educator
6019;2;25;10024;other or not speci1ied
6020;2;50;10023;sel1-e2ployed
6021;2;25;8876;progra22er
6022;2;25;57006;technician/engineer
6023;2;25;43213;other or not speci1ied
6024;2;25;53705;progra22er
6025;1;25;32607;acade2ic/educator
6026;2;35;11210;doctor/health care
6027;2;18;20742;college/grad student
6028;2;18;94133;college/grad student
6029;1;25;23185;acade2ic/educator
